48,101000,Employed,Debt,0.6711250588809637
83,563000,Unemployed,Debt,0.6486620676534939
66,203000,Employed,Debt,0.6789028392850723
53,35000,Employed,No Debt,0.6613254767253275
81,153000,Employed,No Debt,0.6597605509730038
24,47000,Employed,No Debt,0.6647265596436146
49,851000,Unemployed,No Debt,0.6769752814038487
33,958000,Unemployed,Debt,0.6445238571370767
46,171000,Employed,No Debt,0.6725206988441289
85,408000,Employed,No Debt,0.6705265223874991
39,527000,Unemployed,No Debt,0.6914330448881413
46,341000,Employed,Debt,0.6443438802405893
57,32000,Employed,No Debt,0.6666472479078582
54,503000,Unemployed,Debt,0.6930101238933613
74,293000,Employed,Debt,0.6510520483272019
19,516000,Unemployed,No Debt,0.678245800722479
30,532000,Unemployed,No Debt,0.6620123300813866
27,293000,Employed,Debt,0.6685874870457483
18,121000,Unemployed,No Debt,0.6572769004970203
33,959000,Unemployed,Debt,0.6630987413378375
31,87000,Employed,No Debt,0.6708739996781249
29,425000,Employed,No Debt,0.6724576487888042
70,240000,Employed,No Debt,0.6442108913309503
45,996000,Unemployed,Debt,0.6767745217650569
18,648000,Unemployed,No Debt,0.6842651338807892
19,424000,Employed,Debt,0.6687159633854137
66,936000,Employed,Debt,0.6580569485151961
40,557000,Employed,No Debt,0.6891480376274779
86,83000,Unemployed,No Debt,0.6667224690197617
75,990000,Employed,Debt,0.6612204771669742
47,568000,Unemployed,Debt,0.6476241221941795
62,140000,Employed,Debt,0.6775328312463221
45,590000,Employed,No Debt,0.6938140770398263
30,180000,Employed,No Debt,0.6608570051577533
46,176000,Employed,No Debt,0.6467407665232886
87,625000,Employed,Debt,0.663033291436075
72,798000,Employed,Debt,0.6482197905485971
58,684000,Unemployed,Debt,0.668252627151627
71,197000,Unemployed,No Debt,0.6684528253670632
64,560000,Employed,Debt,0.6440564230434738
50,478000,Employed,Debt,0.6499874402936278
47,988000,Unemployed,No Debt,0.6914149322581857
39,14000,Employed,No Debt,0.6348525499421187
80,681000,Employed,No Debt,0.6734760596494241
58,793000,Employed,No Debt,0.6582629851572189
64,475000,Unemployed,No Debt,0.6932441422156403
73,902000,Unemployed,No Debt,0.6726978919697293
21,705000,Employed,No Debt,0.6547309279315409
21,291000,Unemployed,Debt,0.657496229676384
78,842000,Employed,Debt,0.6566466879096218
83,598000,Unemployed,Debt,0.6482378313325934
62,853000,Unemployed,No Debt,0.6619831934839437
68,759000,Employed,Debt,0.6677879679189783
33,841000,Employed,Debt,0.670747085187559
47,435000,Employed,Debt,0.694914396729278
76,372000,Employed,Debt,0.6901790694996973
60,516000,Employed,No Debt,0.6738885950851365
37,721000,Unemployed,Debt,0.6555422513959683
78,604000,Unemployed,No Debt,0.6382965587689676
78,786000,Unemployed,Debt,0.6616180482367242
56,294000,Employed,No Debt,0.6299510641243405
66,675000,Unemployed,Debt,0.68005470274932
25,112000,Employed,Debt,0.6977436991700319
39,663000,Employed,No Debt,0.6801956963979852
86,809000,Unemployed,No Debt,0.6426282659450843
31,292000,Employed,No Debt,0.6909712100941015
84,813000,Employed,Debt,0.6549476443942469
78,869000,Unemployed,Debt,0.6461592979302485
69,59000,Employed,No Debt,0.673332640339536
82,385000,Unemployed,Debt,0.6575138207603376
44,100000,Unemployed,No Debt,0.658250621377441
22,995000,Employed,Debt,0.6815404531763766
47,793000,Employed,No Debt,0.666995148455905
58,466000,Employed,Debt,0.661752361995446
81,556000,Employed,No Debt,0.6795395112914635
76,139000,Employed,Debt,0.6936051542343937
65,639000,Unemployed,No Debt,0.6956063436357897
41,634000,Employed,No Debt,0.6751361318701722
30,224000,Unemployed,No Debt,0.6753108862761685
42,112000,Employed,No Debt,0.679205764701092
35,317000,Unemployed,Debt,0.6674152481224125
52,724000,Unemployed,No Debt,0.6555026623496134
43,381000,Unemployed,Debt,0.6936470498242546
61,148000,Unemployed,Debt,0.6606595378294441
20,671000,Unemployed,Debt,0.66565149665279
64,404000,Unemployed,No Debt,0.6516773051120677
84,252000,Employed,No Debt,0.6858574607463669
88,267000,Unemployed,Debt,0.6357393886040777
35,675000,Unemployed,Debt,0.6887790477193566
72,665000,Unemployed,No Debt,0.6682131158011662
42,207000,Employed,No Debt,0.667201573198939
69,381000,Unemployed,Debt,0.6520167817083989
23,804000,Unemployed,No Debt,0.6630330077798735
43,46000,Employed,No Debt,0.6392978743890556
69,612000,Unemployed,No Debt,0.6726126116278173
90,761000,Unemployed,Debt,0.6661167045385137
61,436000,Employed,Debt,0.6755034179890956
78,239000,Employed,No Debt,0.6769994240787381
71,697000,Employed,Debt,0.6597506660721074
27,804000,Unemployed,Debt,0.6653263491201548
55,193000,Employed,No Debt,0.692292604532305
56,533000,Employed,Debt,0.6675500933142466
43,89000,Unemployed,Debt,0.6655817211167069
48,657000,Employed,No Debt,0.6608288966270941
27,120000,Unemployed,Debt,0.6753564135288014
25,354000,Employed,Debt,0.6724330315348657
69,595000,Unemployed,Debt,0.6628695974068792
31,854000,Unemployed,No Debt,0.6398184470456059
56,380000,Employed,Debt,0.657822702645128
78,619000,Employed,No Debt,0.6955874987217835
61,617000,Unemployed,Debt,0.6766501026589355
21,734000,Unemployed,Debt,0.6398171907285923
29,363000,Unemployed,No Debt,0.6466320723785401
21,410000,Unemployed,Debt,0.6740405833555165
38,246000,Unemployed,Debt,0.6604108171629857
42,69000,Employed,Debt,0.6327837113830931
63,855000,Employed,No Debt,0.652301426315933
63,589000,Employed,No Debt,0.6505359134347696
90,406000,Employed,No Debt,0.6701844087451981
32,971000,Unemployed,No Debt,0.6362783469185126
29,101000,Unemployed,Debt,0.6717819406833413
28,663000,Unemployed,No Debt,0.6584892477641865
53,874000,Unemployed,No Debt,0.6777997352295332
76,895000,Unemployed,No Debt,0.6675815524984882
31,764000,Employed,No Debt,0.6601011746671107
70,819000,Unemployed,Debt,0.6578899615100704
63,247000,Employed,Debt,0.6693046760942846
24,849000,Unemployed,No Debt,0.6751840553767722
24,848000,Employed,Debt,0.6831187798477067
88,665000,Employed,No Debt,0.6546504190185802
73,455000,Employed,Debt,0.6849905054014411
39,364000,Unemployed,Debt,0.674737014300896
33,690000,Employed,No Debt,0.6722718204776084
26,43000,Employed,Debt,0.6668639518582332
76,687000,Employed,Debt,0.6936201040379842
83,710000,Unemployed,No Debt,0.6226828647283751
19,872000,Unemployed,Debt,0.6601205379224377
23,379000,Employed,Debt,0.6634346990966694
39,836000,Unemployed,Debt,0.6426397425167816
30,537000,Unemployed,Debt,0.6575519344339473
60,757000,Employed,Debt,0.6989769074173989
70,802000,Employed,No Debt,0.6723013324388121
72,162000,Employed,Debt,0.6605875872325423
31,35000,Employed,Debt,0.6881222878308094
60,853000,Unemployed,No Debt,0.6636273123340527
45,88000,Employed,No Debt,0.6744905696066307
84,685000,Unemployed,Debt,0.6718144049640535
82,759000,Unemployed,No Debt,0.6794020889099348
61,163000,Unemployed,Debt,0.6562906049780237
40,630000,Unemployed,No Debt,0.6706369693490409
79,442000,Unemployed,Debt,0.6746934302052467
23,337000,Employed,No Debt,0.6642031557798693
63,976000,Unemployed,No Debt,0.6794891738593923
28,339000,Unemployed,No Debt,0.6855641148839748
57,704000,Employed,No Debt,0.6213752748748608
90,538000,Unemployed,Debt,0.6816731795227151
24,919000,Unemployed,No Debt,0.6758692129552553
45,670000,Employed,No Debt,0.668307557770828
49,585000,Unemployed,Debt,0.6789766647303433
58,237000,Employed,Debt,0.664804467707664
24,166000,Employed,No Debt,0.6939364915095484
90,847000,Employed,No Debt,0.6583835614251006
32,38000,Unemployed,Debt,0.6706654096572107
68,336000,Unemployed,Debt,0.6884764717024561
68,594000,Employed,Debt,0.6929155068052905
34,696000,Unemployed,No Debt,0.6701130713280501
62,159000,Unemployed,Debt,0.6333983622767934
24,610000,Employed,Debt,0.6672891032830758
88,933000,Employed,Debt,0.6953747274378891
45,535000,Employed,No Debt,0.6711778326388358
67,741000,Employed,No Debt,0.6658787807514367
61,241000,Unemployed,No Debt,0.690529997263444
40,721000,Unemployed,Debt,0.6714704205890515
58,811000,Employed,No Debt,0.6648044276325884
79,839000,Employed,Debt,0.6668133712811797
67,267000,Employed,No Debt,0.6594283878360847
78,708000,Unemployed,No Debt,0.6685596166969872
70,886000,Employed,Debt,0.6505805414172826
50,563000,Unemployed,Debt,0.6553529271739423
71,24000,Unemployed,Debt,0.6489319056341326
81,79000,Employed,No Debt,0.6828449035423758
90,615000,Unemployed,No Debt,0.6919667274410474
67,529000,Employed,No Debt,0.6485087660119474
86,695000,Unemployed,Debt,0.639261919329389
81,87000,Unemployed,Debt,0.666201804620836
70,97000,Employed,Debt,0.6808702422398085
57,183000,Employed,Debt,0.6748995624828612
20,778000,Unemployed,Debt,0.6596115523949241
67,697000,Unemployed,No Debt,0.6617642805742018
71,272000,Unemployed,No Debt,0.6665806965347087
56,376000,Unemployed,No Debt,0.6664517303096651
60,85000,Unemployed,Debt,0.6811278715179766
73,572000,Unemployed,Debt,0.6358427494346146
82,27000,Unemployed,No Debt,0.6875993026084514
84,581000,Employed,No Debt,0.6478497092372277
90,911000,Unemployed,No Debt,0.6871037814435343
32,152000,Unemployed,Debt,0.6836417302083613
64,828000,Unemployed,No Debt,0.6659772588131303
56,34000,Employed,Debt,0.6850332920722169
