37,414000,Unemployed,Debt,0.6527887262484918
47,293000,Unemployed,No Debt,0.6536193250482841
39,650000,Employed,Debt,0.664211276211185
37,722000,Employed,No Debt,0.6849549101007488
82,737000,Unemployed,No Debt,0.6639951989565389
43,529000,Employed,No Debt,0.6824500347045921
80,988000,Unemployed,No Debt,0.6399804335746284
26,389000,Employed,Debt,0.6572362146130698
48,358000,Unemployed,Debt,0.6519401566320874
49,334000,Unemployed,No Debt,0.6314910016156325
46,215000,Unemployed,Debt,0.7002276812284169
52,826000,Employed,Debt,0.6764871280838239
36,665000,Employed,No Debt,0.6860653330261903
88,496000,Unemployed,Debt,0.676927651106644
28,281000,Employed,No Debt,0.6839474740355802
45,266000,Employed,No Debt,0.6677595290233517
22,772000,Unemployed,Debt,0.6653112196473796
22,977000,Unemployed,Debt,0.635551178791441
63,807000,Employed,No Debt,0.6662865664015509
62,295000,Unemployed,No Debt,0.6558803663958668
75,509000,Unemployed,No Debt,0.6724847433391132
21,760000,Employed,No Debt,0.6761713637772433
23,722000,Employed,Debt,0.6681966518342807
40,918000,Unemployed,Debt,0.6658966778365765
48,639000,Unemployed,Debt,0.6457953483085775
47,342000,Employed,Debt,0.68569506335529
33,303000,Employed,No Debt,0.6455370264987029
90,237000,Employed,No Debt,0.672481401069038
69,316000,Employed,Debt,0.6813538499021252
65,818000,Unemployed,Debt,0.6956256703563211
19,389000,Employed,Debt,0.6578342807078519
64,269000,Employed,No Debt,0.6458040060709366
84,218000,Unemployed,Debt,0.6617667234460068
30,54000,Unemployed,Debt,0.6713101918585777
59,538000,Unemployed,Debt,0.6621084803447305
68,555000,Unemployed,Debt,0.6603049325510465
83,447000,Employed,No Debt,0.6725763165892533
89,895000,Employed,Debt,0.6540373563919131
75,107000,Employed,Debt,0.6919005220882128
84,15000,Employed,Debt,0.6643441702825312
67,630000,Unemployed,No Debt,0.6569583517549699
78,836000,Unemployed,Debt,0.685823910200487
65,560000,Employed,No Debt,0.663831140335117
33,38000,Employed,No Debt,0.6815318810194828
64,353000,Unemployed,Debt,0.6663311884534783
42,447000,Unemployed,No Debt,0.6589060522077321
61,797000,Employed,Debt,0.6813994548263388
35,458000,Employed,Debt,0.6488144369987293
58,323000,Employed,No Debt,0.6569379245635154
49,825000,Employed,Debt,0.6520369408170915
71,165000,Employed,No Debt,0.6921031682544305
65,112000,Employed,No Debt,0.640490827921137
37,916000,Unemployed,No Debt,0.6972702910825499
44,246000,Employed,Debt,0.6823686898908116
89,664000,Employed,Debt,0.6481104542446059
76,965000,Employed,No Debt,0.6526031132271731
26,536000,Unemployed,Debt,0.6700981237855939
78,415000,Employed,Debt,0.6835768461128366
38,627000,Unemployed,No Debt,0.6558023444846303
75,896000,Employed,No Debt,0.6673548015338729
53,658000,Unemployed,No Debt,0.6782502271174646
21,904000,Employed,Debt,0.6579702112267745
70,42000,Unemployed,No Debt,0.6442467371801391
72,730000,Employed,No Debt,0.6935568938776747
85,74000,Unemployed,Debt,0.6788373268579742
78,843000,Employed,No Debt,0.6761324679898505
39,468000,Unemployed,Debt,0.7006196014614102
27,321000,Employed,Debt,0.6827598820854436
69,892000,Employed,Debt,0.6812694194461748
27,715000,Employed,Debt,0.6704295616865049
63,508000,Unemployed,No Debt,0.6379263513532594
46,129000,Unemployed,No Debt,0.6889664074263986
69,430000,Employed,Debt,0.6642095884418947
18,107000,Employed,Debt,0.6648033076261937
62,566000,Unemployed,No Debt,0.679322686836107
54,851000,Employed,Debt,0.6659363703244482
22,866000,Employed,Debt,0.6736184101210698
81,396000,Employed,Debt,0.6703925291000403
71,565000,Unemployed,No Debt,0.6840259062194384
65,30000,Employed,Debt,0.6466816764230523
21,325000,Unemployed,No Debt,0.6728513866409815
29,149000,Unemployed,No Debt,0.6386655096278845
18,421000,Unemployed,No Debt,0.6715519925235801
67,12000,Employed,Debt,0.6468112460935146
71,535000,Employed,No Debt,0.6814710566224326
19,618000,Unemployed,Debt,0.6606254085171852
42,358000,Employed,Debt,0.6579777384817882
19,742000,Unemployed,Debt,0.658656421459272
64,622000,Employed,Debt,0.6830780973453972
60,115000,Employed,Debt,0.6348196997801314
69,756000,Unemployed,No Debt,0.6729999654899982
57,258000,Unemployed,Debt,0.668149282356968
45,108000,Employed,No Debt,0.6684221269806799
82,540000,Unemployed,No Debt,0.6692904223656365
55,279000,Unemployed,No Debt,0.6792797351855174
29,583000,Employed,No Debt,0.6737289653185509
48,824000,Employed,No Debt,0.6619214950239856
71,884000,Unemployed,Debt,0.6565328867286393
81,474000,Employed,No Debt,0.6654977372662136
89,400000,Unemployed,No Debt,0.6721306220874668
77,742000,Employed,No Debt,0.6731212111739849
78,30000,Employed,Debt,0.6519125811107227
55,248000,Unemployed,Debt,0.6914379156599215
71,125000,Unemployed,Debt,0.6957428063349381
40,290000,Unemployed,Debt,0.682564916910291
26,746000,Unemployed,No Debt,0.6609942300093572
32,845000,Unemployed,No Debt,0.6607505797950431
33,151000,Employed,No Debt,0.6552174187238214
76,519000,Unemployed,Debt,0.6873985840817102
27,206000,Employed,No Debt,0.6996137708720707
70,15000,Unemployed,No Debt,0.6405925353703984
65,533000,Employed,No Debt,0.6613809331898927
72,434000,Employed,Debt,0.6633433621706918
42,891000,Employed,No Debt,0.6492196374756218
81,898000,Employed,Debt,0.688732876751667
55,963000,Employed,Debt,0.6750120328193501
64,218000,Unemployed,Debt,0.6790627535207824
56,372000,Unemployed,Debt,0.6395752256006452
82,718000,Unemployed,No Debt,0.6533204079483822
64,212000,Employed,No Debt,0.7012312178606153
89,723000,Employed,No Debt,0.6460625817296483
38,809000,Employed,No Debt,0.6746482389936946
88,569000,Unemployed,No Debt,0.6536637176204887
90,154000,Employed,Debt,0.6717236599745718
75,193000,Unemployed,Debt,0.6495196506645451
22,628000,Employed,No Debt,0.6802271521167466
22,870000,Unemployed,No Debt,0.6693266346440881
87,963000,Unemployed,Debt,0.6864669573348814
48,380000,Employed,No Debt,0.6715308732694923
59,244000,Employed,Debt,0.6761155049760694
73,486000,Employed,Debt,0.6664194661221141
38,942000,Employed,Debt,0.6849663324118576
70,467000,Employed,No Debt,0.683864417584652
18,634000,Employed,No Debt,0.6596545918139487
39,165000,Unemployed,Debt,0.6999202124749178
58,429000,Employed,No Debt,0.6254275034629262
45,528000,Unemployed,Debt,0.6671672439454512
46,716000,Employed,No Debt,0.6577208595246438
39,199000,Employed,Debt,0.6384890098874587
47,717000,Unemployed,Debt,0.641993148938689
49,641000,Employed,No Debt,0.6757093780140687
53,241000,Unemployed,Debt,0.652272722054007
20,347000,Employed,No Debt,0.6437243082624078
67,55000,Unemployed,Debt,0.6708967829882357
84,760000,Employed,No Debt,0.6621593527505812
80,682000,Employed,No Debt,0.6825746988426996
62,365000,Unemployed,Debt,0.6702166250930109
30,587000,Unemployed,No Debt,0.6438646525484681
31,323000,Unemployed,No Debt,0.6658848343843324
77,423000,Employed,Debt,0.6793577862189668
61,424000,Employed,Debt,0.6792314332753078
69,850000,Unemployed,Debt,0.6483764823090901
39,332000,Employed,No Debt,0.6620688153218495
48,448000,Unemployed,No Debt,0.6811867664420941
58,509000,Employed,Debt,0.6625341247583989
59,825000,Employed,No Debt,0.6525277523970684
54,715000,Unemployed,Debt,0.6649937523354292
78,849000,Employed,No Debt,0.691631228459008
77,260000,Employed,Debt,0.6662845250395475
79,225000,Employed,No Debt,0.6850360524219885
86,112000,Unemployed,No Debt,0.6685021868551516
86,875000,Unemployed,No Debt,0.6704948520229408
38,92000,Unemployed,No Debt,0.6463961880585729
69,791000,Employed,Debt,0.7010317388567981
82,536000,Unemployed,No Debt,0.6638968256954975
66,185000,Employed,No Debt,0.6600784125260416
21,870000,Employed,No Debt,0.6561249765561759
