46,925000,Unemployed,Debt,0.6810770069755455
62,101000,Unemployed,Debt,0.6475332435696406
88,421000,Employed,No Debt,0.6899701180243069
56,652000,Employed,Debt,0.6743623212427426
51,577000,Unemployed,No Debt,0.6517654191207263
53,129000,Unemployed,No Debt,0.6821916088773309
56,590000,Employed,No Debt,0.6688570933754209
43,190000,Employed,Debt,0.6757906993632393
57,419000,Unemployed,Debt,0.6653100627510876
57,582000,Unemployed,Debt,0.6758188156299686
19,435000,Employed,Debt,0.6701354270314618
35,735000,Unemployed,No Debt,0.6715124368714299
31,504000,Employed,No Debt,0.6753050225984915
48,47000,Employed,Debt,0.6696530724814483
60,376000,Employed,No Debt,0.6513338555141176
87,263000,Unemployed,No Debt,0.6355034845569153
75,625000,Employed,No Debt,0.6861113177222355
31,656000,Employed,No Debt,0.6820703460529377
80,432000,Unemployed,No Debt,0.6863191185912726
56,768000,Employed,No Debt,0.6519282512428624
52,346000,Employed,Debt,0.6715588558087621
50,93000,Unemployed,Debt,0.6463439600383613
84,860000,Employed,No Debt,0.6616922551875132
49,939000,Employed,Debt,0.6921387551064949
63,93000,Unemployed,Debt,0.6579551845676747
82,553000,Employed,Debt,0.6781386631109043
78,224000,Unemployed,No Debt,0.6900612060534163
61,445000,Employed,No Debt,0.6509312813757665
88,678000,Employed,Debt,0.6803015763918537
47,533000,Employed,Debt,0.6673742211351648
25,977000,Unemployed,Debt,0.6692145967009795
40,317000,Unemployed,No Debt,0.6721660077747478
45,774000,Unemployed,Debt,0.6617392794513769
57,811000,Unemployed,No Debt,0.6692473375599681
84,471000,Unemployed,Debt,0.6797722576130086
46,538000,Unemployed,No Debt,0.6501725166256069
54,667000,Unemployed,Debt,0.6487430287225636
46,360000,Unemployed,Debt,0.6606063578140062
89,128000,Unemployed,No Debt,0.6657840567640972
69,568000,Employed,Debt,0.6648886822189992
42,982000,Employed,Debt,0.6380153820989668
54,731000,Employed,Debt,0.6571463589425626
52,159000,Employed,Debt,0.6607590018218685
86,460000,Unemployed,Debt,0.6425025666736596
73,461000,Employed,Debt,0.6605275103168393
57,881000,Unemployed,Debt,0.6585491998923197
34,628000,Employed,No Debt,0.6571495820699683
60,609000,Unemployed,Debt,0.66640805256347
87,673000,Employed,Debt,0.6733628074994666
69,168000,Employed,Debt,0.6590673031993023
78,589000,Employed,Debt,0.6588736303440036
26,147000,Employed,Debt,0.7077093217350902
37,420000,Unemployed,Debt,0.6576214834674312
89,140000,Unemployed,No Debt,0.6721974590083302
28,12000,Unemployed,Debt,0.6754112938628535
76,553000,Employed,No Debt,0.6791624294253233
41,912000,Unemployed,Debt,0.6730053989661523
18,571000,Employed,No Debt,0.6777691675656323
55,145000,Unemployed,Debt,0.6777130651555664
89,850000,Employed,No Debt,0.6658805668823723
37,550000,Unemployed,Debt,0.6627041772391185
25,86000,Unemployed,No Debt,0.6761279069299777
87,172000,Unemployed,Debt,0.6536055128815134
45,248000,Unemployed,Debt,0.6555010596685685
70,98000,Employed,No Debt,0.6547434350655207
31,453000,Employed,Debt,0.6727826377459039
72,490000,Employed,Debt,0.6448527933038489
54,290000,Unemployed,Debt,0.6605596916581511
30,311000,Unemployed,No Debt,0.6535122315409906
69,166000,Unemployed,No Debt,0.6623211267412256
28,919000,Employed,Debt,0.6442958973609895
72,976000,Unemployed,No Debt,0.6595519621593153
33,846000,Employed,Debt,0.6625497965481084
26,201000,Employed,Debt,0.672610967867417
